timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
44733,242.479,689.371,681.401
44891,242.479,686.501,678.48
44939,242.479,685.61,677.769
45035,242.479,684.074,675.759
45066,242.479,683.538,675.245
45098,242.479,682.972,674.703
45144,242.479,682.027,673.872
45223,276.28,680.383,672.274
45255,276.28,679.737,671.451
45287,276.28,679.1,670.528
45445,None,675.363,665.452
45446,276.28,None,None
45493,276.28,674.221,664.683
45525,276.28,673.54,664.226
45557,None,672.895,663.914
45558,276.28,None,None
45651,276.28,670.833,662.762
45698,309.524,670.076,661.964
45729,None,None,661.498
45730,309.524,669.327,None
45762,309.524,668.76,660.958
45921,309.524,666.707,664.033
45953,309.524,666.443,665.017
46048,309.524,665.739,667.026
46096,309.524,665.34,666.543
46128,309.524,665.093,666.091
46160,None,664.748,665.427
46161,309.524,None,None
46239,342.739,663.88,662.779
46493,342.739,659.042,643.738
46525,342.739,658.171,640.929
46557,342.739,657.243,638.434
46588,342.739,656.215,635.86
46681,374.818,652.442,627.777
46777,374.818,648.549,620.312
46965,None,None,609.127
46966,374.818,637.807,None
46997,None,635.894,607.441
46998,374.818,None,None
47075,374.818,630.592,603.012
47266,405.145,617.81,594.018
47392,405.145,609.51,587.263
47470,405.145,604.732,583.386
47515,405.145,602.563,581.998
47547,None,None,581.444
47548,405.145,600.996,None
47593,None,None,581.049
47594,405.145,598.622,None
47673,434.349,595.207,581.075
47718,434.349,593.71,581.161
47750,434.349,592.309,581.178
47782,None,591.305,581.225
47783,434.349,None,None
47909,434.349,587.565,581.533
47956,None,None,581.511
47957,434.349,586.612,None
47988,None,585.902,581.335
47989,434.349,None,None
48497,None,None,436.026
48498,463.389,551.335,None
48593,463.389,536.311,432.994
48688,None,None,429.538
48689,486.824,520.991,None
48720,486.824,516.339,428.486
48751,486.824,511.668,427.651
48783,486.824,506.948,426.776
48815,486.824,502.231,425.761
48943,486.824,481.487,422.847
48989,None,None,422.187
48990,486.824,473.525,None
49021,None,468.72,421.484
49022,486.824,None,None
49085,486.824,459.091,420.339
49212,None,None,418.507
49213,507.83,437.979,None
49245,507.83,433.106,418.306
49530,507.83,420.915,415.76
49562,507.83,420.429,415.422
49593,None,None,415.185
49594,507.83,419.979,None
49626,507.83,419.525,414.937
49817,528.485,417.169,413.352
49849,528.485,416.754,413.16
50166,547.75,414.275,411.737
50358,547.75,336.981,18.5649
50389,547.75,324.484,0.047636
50533,547.75,262.169,0.0499427
50565,547.75,249.729,0.0496835
50596,None,None,0.0493526
50597,547.75,237.293,None
50629,547.75,224.857,0.04884
50817,542.811,146.331,0.0468016
50848,None,None,0.0478566
50849,542.811,133.945,None
50928,542.811,100.942,0.047335
51023,542.811,59.7115,0.0481695
51071,542.811,39.1068,0.0476152
51166,533.239,2.10444,0.047338
51182,None,0.0478685,0.0474364
51183,533.239,None,None
51214,None,0.0477076,0.0466377
51215,533.239,None,None
51340,533.239,0.04794,0.0478417
51404,None,0.0478536,0.0482857
51405,533.239,None,None
51450,None,None,0.0482738
51451,533.239,0.0476331,None
51561,533.239,0.0474215,0.0470549
51593,533.239,0.04749,0.0473946
51625,None,None,0.0468075
51626,533.239,0.0474542,None
51657,533.239,0.0474721,0.0473738
51863,511.791,0.0475585,0.0480264
51895,511.791,0.0475258,0.0474393
51991,511.791,0.0475436,0.0481069
52021,511.791,0.0475436,0.0483125
52125,511.791,0.0476092,0.0465304
52179,None,None,0.0469267
52180,480.717,0.0474393,None
52212,480.717,0.0475407,0.0467807
52243,None,None,0.0472039
52244,480.717,0.0475705,None
52260,480.717,0.0475883,0.0473738
52354,480.717,0.0472456,0.0469744
52497,480.717,0.0470847,0.0446767
52672,445.225,0.0463933,0.0445813
52752,445.225,0.0465542,0.0461936
52799,445.225,0.0466615,0.0469685
52829,None,None,0.0477582
52830,445.225,0.0466168,None
52989,445.225,0.0463486,0.0471652
53021,445.225,0.0463068,0.0468761
53053,445.225,0.0463068,0.0460386
53084,445.225,0.0465035,0.0472307
53115,445.225,0.0463456,0.0462323
53259,None,None,0.0478983
53260,410.616,0.046429,None
53307,410.616,0.0465989,0.0488877
53400,None,None,0.0477433
53401,410.616,0.0467032,None
53432,410.616,0.0467211,0.0476092
53464,None,0.0467956,0.0471443
53465,410.616,None,None
53576,None,0.0470161,0.0470817
53577,410.616,None,None
53623,410.616,0.0472903,0.0472128
53655,410.616,0.0473201,0.0471473
53686,None,0.0472486,0.0468045
53687,375.969,None,None
53718,375.969,0.0472516,0.0458091
53796,375.969,0.0470608,0.0463992
53844,375.969,0.0469476,0.0462979
53875,375.969,0.04704,0.0463814
54067,375.969,0.0467569,0.0454307
54099,375.969,0.0467062,0.0450581
54131,375.969,0.0467062,0.0451356
54289,341.265,0.0465721,0.0481069
54348,None,None,0.0485867
54349,341.265,0.0468582,None
54415,341.265,0.046891,0.0487238
54543,341.265,0.0469595,0.0478715
54637,None,None,0.0475943
54638,341.265,0.0469327,None
54668,None,None,0.0475317
54669,306.922,0.0469685,None
54701,306.922,0.0471145,0.047341
54906,306.922,0.0467718,0.0453085
54937,None,None,0.0458956
54938,306.922,0.0469238,None
55017,None,0.0473171,0.0471503
55018,306.922,None,None
55113,306.922,0.0475138,0.0487685
55144,306.922,0.047496,0.0478953
55224,273.118,0.0473708,0.0459641
55271,None,None,0.0456482
55272,273.118,0.047043,None
55319,273.118,0.0470787,0.0455528
55447,273.118,0.046736,0.0466526
55479,273.118,0.0466108,0.0461489
55511,273.118,0.0465572,0.0460356
55543,273.118,0.0464171,0.0459462
55622,273.118,0.0463456,0.0453711
55749,239.871,0.0462949,0.0465006
55828,239.871,0.0464499,0.0472158
55875,239.871,0.0466377,0.0476331
55906,239.871,0.0468105,0.0481725
55938,239.871,0.0466287,0.0475913
56050,239.871,0.0463516,0.0465482
56097,239.871,0.04628,0.0462115
56129,239.871,0.0462323,0.0464469
56160,None,0.0463575,0.0475675
56161,239.871,None,None
56365,206.653,0.0464618,0.0455379
56445,206.653,0.0465035,0.0466943
56492,None,None,0.0476956
56493,206.653,0.046587,None
56651,206.653,0.0469655,0.0477761
56682,174.57,0.0470549,0.0478029
56714,174.57,0.0470191,0.0481218
56746,174.57,0.0469983,0.0475526
56793,174.57,0.0468433,0.0475079
56953,174.57,0.0465333,0.0448138
56985,174.57,0.0466675,0.0454992
57158,174.57,0.0463665,0.0457376
57191,144.241,0.0464231,0.0457853
57271,None,0.0467896,0.0475824
57272,144.241,None,None
57398,144.241,0.0468194,0.047946
57477,144.241,0.046882,0.0478864
57525,None,None,0.0474513
57526,144.241,0.046736,None
57557,144.241,0.0467747,0.0472844
57605,144.241,0.0468642,0.0479519
57700,115.034,0.0467896,0.0476331
57748,115.034,0.0467688,0.0474572
57780,115.034,0.0466496,0.0468642
57811,None,None,0.046581
57812,115.034,0.0468165,None
57968,None,0.0470549,0.0474423
57969,115.034,None,None
58000,115.034,0.0470728,0.0470042
58080,115.034,0.0471234,0.0466973
58127,115.034,0.0467867,0.0452697
58287,85.9903,0.0466973,0.0454336
58351,85.9903,0.0464857,0.0464231
58398,None,0.0465572,0.046888
58399,85.9903,None,None
58431,85.9903,0.0465244,0.0464678
58574,85.9903,0.0466943,0.0484109
58590,85.9903,0.0467002,0.0486851
58622,85.9903,0.046736,0.0487715
58717,62.5514,0.0467449,0.0480235
58941,62.5514,0.0465482,0.0452459
58987,None,0.046593,0.0457257
58988,62.5514,None,None
59019,None,None,0.045377
59020,62.5514,0.0465304,None
59059,62.5514,0.0466913,0.046277
59131,62.5514,0.0472397,0.0477225
59163,62.5514,0.0471681,0.0478864
59195,41.4665,0.0471741,0.0474751
59226,None,None,0.0478923
59227,41.4665,0.0471026,None
59306,41.4665,0.0469506,0.0462145
59433,41.4665,0.0468433,0.0454694
59513,41.4665,0.0466913,0.0451386
59545,41.4665,0.0466466,0.0458241
59577,41.4665,0.0466555,0.0468373
59608,41.4665,0.0466406,0.0472963
59640,41.4665,0.0466377,0.0475496
59734,20.6663,0.0463992,0.0473231
59910,20.6663,0.0464886,0.0459611
59941,20.6663,0.0466824,0.0465006
59972,None,0.0466734,0.0460207
59973,20.6663,None,None
60178,0.046885,0.0461936,0.0459582
60225,0.046885,0.0461042,0.0448227
60257,0.046885,0.0460565,0.0447005
60464,0.046885,0.046128,0.0456423
60560,0.046885,0.0461161,0.0464708
60591,0.046885,0.0460267,0.0466764
60623,None,0.0459492,0.0467211
60624,0.046885,None,None
60735,0.0467747,0.0462055,0.0470519
60766,None,None,0.0468969
60767,0.0467747,0.0461042,None
60797,0.0467747,0.0459254,0.0464737
60828,None,None,0.0463545
60829,0.0467747,0.0458539,None
60845,0.0467747,0.0459462,0.0468045
60876,None,None,0.0471711
60877,0.0467747,0.0461459,None
60972,None,0.0461847,0.046435
60973,0.0467747,None,None
61020,0.0467747,0.0460863,0.0470638
61051,None,0.0462115,0.0466466
61052,0.0467747,None,None
61082,None,0.0462383,0.0461936
61083,0.0467747,None,None
61225,0.0467271,0.0463873,0.0458598
61401,0.0467271,0.0468373,0.0476718
61560,0.0467271,0.0470847,0.0482231
61576,0.0467271,0.0471026,0.0481218
61607,None,None,0.047034
61608,0.0467271,0.0469297,None
61640,0.0467271,0.0468791,0.0469267
61672,0.0467122,0.046891,0.0461936
61845,None,0.0463337,0.0437647
61846,0.0467122,None,None
61877,0.0467122,0.0461876,0.0440836
61957,0.0467122,0.0462443,0.0454515
62004,None,None,0.0466764
62005,0.0467122,0.0464082,None
62037,0.0467122,0.0462502,0.0470668
62068,None,0.0463158,0.0473171
62069,0.0467122,None,None
62100,None,None,0.0471205
62101,0.0467122,0.0462323,None
62196,None,0.0463694,0.0464231
62197,0.0466257,None,None
62228,0.0466257,0.0462472,0.0454754
62259,None,None,0.0450492
62260,0.0466257,0.046137,None
62275,None,0.0460774,0.0448018
62276,0.0466257,None,None
62386,None,None,0.045386
62387,0.0466257,0.0460148,None
62481,0.0466257,0.0456244,0.0462443
62561,0.0466257,0.0454962,0.0458002
62592,0.0466257,0.0455528,0.0449151
62623,None,None,0.0452518
62624,0.0466257,0.0456065,None
62656,0.0466257,0.0454694,0.0453204
62704,0.0466198,0.0456482,0.0460654
62799,None,None,0.0454932
62800,0.0466198,0.0457466,None
62847,0.0466198,0.0458241,0.0456721
62879,0.0466198,0.0459313,0.0454783
62911,0.0466198,0.0460804,0.0456423
63099,0.0466198,0.045976,0.0469297
63243,0.0466079,0.0462264,0.0473917
63274,0.0466079,0.0463456,0.047493
63481,0.0466079,0.0463068,0.0460088
63513,0.0466079,0.0463545,0.0460267
63592,0.0466079,0.046441,0.0465423
63783,0.0465363,0.0467122,0.0470072
63830,0.0465363,0.046739,0.0468016
63925,None,None,0.047189
63926,0.0465363,0.04673,None
64022,0.0465363,0.0467032,0.0466496
64037,None,0.0467271,0.0465155
64038,0.0465363,None,None
64197,0.0465751,0.0463754,0.0457227
64244,0.0465751,0.0463575,0.0453949
64275,0.0465751,0.0464022,0.0459403
64306,0.0465751,0.0464469,0.0463575
64418,0.0465751,0.0462681,0.0454903
64512,0.0465751,0.0462651,0.0449777
64544,0.0465751,0.0461906,0.0452787
64624,0.0465751,0.0464112,0.0469327
64656,0.0465751,0.0463903,0.0468642
64687,0.0464618,0.0462025,0.0460625
64703,0.0464618,0.0460982,0.04583
64735,0.0464618,0.0459969,0.0462234
64814,0.0464618,0.0459731,0.045529
64942,0.0464618,0.045839,0.0457227
65006,0.0464618,0.0457764,0.0459731
65054,0.0464618,0.0458658,0.0465095
65086,0.0464618,0.0458866,0.0465423
65118,0.0464618,0.0457644,0.0462145
65355,0.0464082,0.0458896,0.0462413
65434,None,0.0461817,0.047335
65435,0.0464082,None,None
65481,0.0464082,0.0462204,0.0478387
65513,0.0464082,0.0462502,0.0480086
8,0.0464082,0.0463814,0.0476897
184,0.0464618,0.0463575,0.0465542
232,0.0464618,0.0462443,0.0453085
327,None,0.0461549,0.0446498
328,0.0464618,None,None
550,None,None,0.0477374
551,0.0464618,0.0463158,None
597,0.0464618,0.0466734,0.0481963
629,0.0464618,0.0465989,0.0473708
670,None,0.046742,0.0474721
671,0.0464231,None,None
738,0.0464231,0.0466794,0.0474513
801,0.0464231,0.0468254,0.0465095
848,0.0464231,0.0466168,0.0466257
941,0.0464231,0.0464261,0.0464857
989,0.0464231,0.0464886,0.0467777
1020,None,0.0464648,0.0466883
1021,0.0464231,None,None
1052,0.0464231,0.0466675,0.0469208
1132,0.0464112,0.0465542,0.0471294
1164,0.0464112,0.0466853,0.0475675
