timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
10909,0.0148356,0.0144988,0.0148535
10987,None,0.0146031,0.0145435
10988,0.0148356,None,None
11034,None,0.0145257,0.0142664
11035,0.0148356,None,None
11066,0.0148207,0.0145197,0.0143021
11098,None,0.0144243,0.0140846
11099,0.0148207,None,None
11242,0.0148207,0.0146329,0.0142008
11289,0.0148207,0.0145286,0.01477
11321,0.0148207,0.0145525,0.0149488
11357,None,0.0146031,0.0151634
11358,0.0148207,None,None
11416,0.0148207,0.0145346,0.0151664
11446,0.0148207,0.0145346,0.0148624
11478,0.0148207,0.0145555,0.0147998
11509,None,0.0146419,0.0150234
11510,0.0148207,None,None
11542,0.0148207,0.0146329,0.0145316
11685,0.0148326,0.0147671,0.0153393
11716,0.0148326,0.0147343,0.0153184
11748,0.0148326,0.0147194,0.0150204
11828,0.0148326,0.0146419,0.0145227
11859,None,0.0145972,0.0139892
11860,0.0148326,None,None
11907,None,0.0146717,0.0142574
11908,0.0148326,None,None
11939,0.0148326,0.0146508,0.0141561
12017,0.0148326,0.0145584,0.0139356
12047,None,0.0145584,0.0141323
12048,0.0148326,None,None
12079,0.0148147,0.0146627,0.0144631
12108,None,None,0.0142902
12109,0.0148147,0.0146896,None
12140,0.0148147,0.0147581,0.014922
12219,0.0148147,0.0147998,0.0152141
12267,0.0148147,0.0147015,0.0147521
12299,0.0148147,0.0146985,0.0146985
12330,0.0148147,0.0145882,0.0141799
12361,None,None,0.0141323
12362,0.0148147,0.0145346,None
12537,0.0148147,0.0143439,0.0131011
12598,0.0147879,0.0142336,0.0133395
12647,0.0147879,0.0141621,0.0140071
12678,None,0.0141323,0.0142932
12679,0.0147879,None,None
12820,0.0147879,0.0140756,0.0140339
12867,0.0147879,0.0141531,0.0138968
12915,0.0147879,0.0140518,0.0140935
12947,0.0147879,0.0140518,0.0138849
13010,0.0147879,0.0142157,0.0145733
13042,0.0147879,0.0142306,0.014624
13073,0.0147849,0.0142068,0.0150144
13105,0.0147849,0.0141799,0.0152826
13137,0.0147849,0.0140667,0.0148952
13168,None,None,0.015232
13169,0.0147849,0.014171,None
13360,0.0147849,0.0143409,0.0148654
13439,None,None,0.0155091
13440,0.0147849,0.0145018,None
13487,0.0147849,0.0145435,0.0155479
13520,0.0147849,0.0145614,0.0150025
13551,0.0147849,0.014627,0.014928
13583,None,None,0.0145823
13584,0.0147879,0.0146359,None
13663,0.0147879,0.0148028,0.0153631
13711,0.0147879,0.0148177,0.0153482
13743,0.0147879,0.0147969,0.0148714
13775,0.0147879,0.014928,0.0155032
13852,None,None,0.0151187
13853,0.0147879,0.0149697,None
13917,0.0147879,0.0150144,0.0148565
13963,0.0147879,0.0149071,0.0144064
13995,0.0147879,0.0148594,0.0136018
14074,0.0147551,0.0147223,0.0137836
14106,0.0147551,0.0147343,0.0136137
14138,0.0147551,0.0147939,0.014165
14169,0.0147551,0.0147611,0.014317
14200,0.0147551,0.0148207,0.0149488
14471,0.0147551,0.0144869,0.0137925
14503,0.0147551,0.0145078,0.0139952
14535,0.0147551,0.0144064,0.013873
14566,None,None,0.0134021
14567,0.0147283,0.0144184,None
14598,0.0147283,0.0143349,0.0138104
14678,0.0147283,0.0142127,0.0139236
14693,None,None,0.0140935
14694,0.0147283,0.0142276,None
14725,None,0.0142276,0.0141263
14726,0.0147283,None,None
14757,0.0147283,0.0142038,0.0140935
14869,0.0147283,0.0141472,0.0144094
14933,0.0147283,0.014171,0.0143856
14980,0.0147283,0.014326,0.0149786
15012,0.0147283,0.0144035,0.0147998
15090,None,None,0.015384
15091,0.0147253,0.0144362,None
15121,None,0.0144094,0.0154406
15122,0.0147253,None,None
15152,0.0147253,0.0144392,0.0151992
15183,0.0147253,0.0143647,0.0146657
15291,0.0147253,0.0144035,0.0145823
15467,0.0147253,0.0146419,0.0147969
15498,None,0.0146329,0.0146717
15499,0.0147253,None,None
15514,0.0147253,0.0146478,0.0146091
15690,0.0147134,0.0148237,0.0149459
15720,0.0147134,0.0149012,0.0154018
15752,0.0147134,0.0149518,0.0151455
15784,0.0147134,0.0149965,0.015372
15895,0.0147134,0.0149578,0.0150234
15943,0.0147134,0.0148982,0.0145376
15989,0.0147134,0.0148624,0.014329
16021,0.0147134,0.0148654,0.0150651
16085,0.0146866,0.0148177,0.0146449
16117,0.0146866,0.0148177,0.0146657
16149,0.0146866,0.0148028,0.0144869
16181,0.0146866,0.0148326,0.0144631
16213,0.0146866,0.0148863,0.0146866
16355,0.0146866,0.0148892,0.0154525
16449,0.0146866,0.0148565,0.0151098
16527,0.0146866,0.0148118,0.014627
16574,None,0.0147104,0.014317
16575,0.0146925,None,None
16605,0.0146925,0.0147462,0.0143796
16746,None,None,0.0146091
16747,0.0146925,0.0146806,None
16778,0.0146925,0.0146389,0.0146687
16810,0.0146925,0.0147581,0.0148118
16868,0.0146925,0.0146985,0.0152111
16938,0.0146925,0.0145912,0.0143498
16985,0.0146925,0.014475,0.0135273
17017,0.0146925,0.0144809,0.0135988
17064,None,None,0.0135928
17065,0.0146627,0.014475,None
17144,0.0146627,0.0145614,0.0146002
17160,0.0146627,0.0145137,0.0146061
17319,0.0146627,0.0144362,0.0146747
17350,0.0146627,0.0143409,0.0144601
17446,0.0146627,0.0142395,0.0138879
17526,0.0146627,0.0143141,0.0138104
17574,0.0146419,0.0143886,0.0144035
17606,0.0146419,0.0143468,0.0145853
17638,0.0146419,0.0144184,0.0150621
17670,0.0146419,0.0146151,0.0154525
17747,0.0146419,0.0144988,0.0155807
17779,0.0146419,0.0144899,0.0152141
17810,None,None,0.0148267
17811,0.0146419,0.0143468,None
17969,0.0146419,0.0147015,0.014931
18001,0.0146419,0.0147432,0.015074
18033,0.0146419,0.0147998,0.0154316
18064,0.01463,0.0148237,0.0147402
18128,0.01463,0.0147969,0.0150472
18160,0.01463,0.0148624,0.0152171
18191,None,None,0.0152022
18192,0.01463,0.0148267,None
18223,0.01463,0.0148267,0.0149101
18255,0.01463,0.0148028,0.0147611
18335,0.01463,0.0147492,0.014478
18382,0.01463,0.0147939,0.0139982
18413,0.01463,0.0148326,0.0142187
18446,0.01463,0.0148714,0.0141323
18477,None,None,0.013867
18478,0.01463,0.0148237,None
18555,None,None,0.0145048
18556,0.0145972,0.0148356,None
18571,0.0145972,0.0147879,0.0145435
18603,0.0145972,0.0148177,0.0147909
18703,None,None,0.0139982
18704,0.0145972,0.0145525,None
18759,0.0145972,0.0145435,0.0143409
18791,0.0145972,0.0145853,0.0142246
18823,0.0145972,0.0145882,0.013864
18870,0.0145972,0.0144988,0.0147909
18966,0.0145972,0.0144601,0.0144303
19014,0.0145972,0.014466,0.0148684
19045,None,None,0.0149697
19046,0.0145972,0.0144869,None
19078,0.0146091,0.014478,0.0145406
19157,None,None,0.0148088
19158,0.0146091,0.0144184,None
19205,0.0146091,0.0144839,0.0151098
19300,0.0146091,0.0145108,0.0148177
19379,0.0146091,0.0146627,0.0152379
19396,0.0146091,0.0146508,0.0153452
19427,None,0.0146896,0.0151843
19428,0.0146091,None,None
19459,0.0146091,0.0146955,0.0153869
19602,0.0145704,0.0146061,0.014329
19650,0.0145704,0.01463,0.0139803
19682,0.0145704,0.0146627,0.0136942
19713,0.0145704,0.0145763,0.0134408
19792,0.0145704,0.0147134,0.0145376
19809,0.0145704,0.0147432,0.0147194
19856,0.0145704,0.0148296,0.015226
20016,0.0145704,0.0148594,0.0149518
20064,0.0146091,0.0148892,0.0151455
20095,None,None,0.0150293
20096,0.0146091,0.014919,None
20134,0.0146091,0.0149131,0.0153333
20191,0.0146091,0.0148952,0.0150502
20319,0.0146091,0.0148982,0.0148118
20397,None,0.0148624,0.0152171
20398,0.0146091,None,None
20429,0.0146091,0.0148445,0.0150949
20461,0.0146091,0.0148952,0.0151843
20571,None,0.015083,0.0156015
20572,0.0146598,None,None
20603,0.0146598,0.0151068,0.015375
20793,0.0146598,0.0151455,0.014782
20856,None,0.0149548,0.0145257
20857,0.0146598,None,None
20904,0.0146598,0.0148207,0.0139445
20936,0.0146598,0.0148833,0.0134557
21016,0.0146598,0.0147521,0.0132412
21032,0.0146598,0.0147283,0.0136763
21064,0.014627,0.014627,0.0134617
21096,0.014627,0.0146121,0.0140101
21128,0.014627,0.0145793,0.0136137
21207,0.014627,0.0146925,0.0146538
21223,0.014627,0.0146389,0.0144511
21399,0.014627,0.01463,0.0150412
21431,0.014627,0.0145912,0.0148028
21462,None,None,0.0150621
21463,0.014627,0.0145942,None
21494,None,None,0.0154793
21495,0.014627,0.0145555,None
21637,None,None,0.0150502
21638,0.0146359,0.0145465,None
21685,None,0.0145495,0.0149637
21686,0.0146359,None,None
21717,0.0146359,0.0144899,0.0145465
21749,0.0146359,0.014472,0.0149816
21813,0.0146359,0.0146598,0.0153959
21845,0.0146359,0.0146151,0.014931
21877,0.0146359,0.0146925,0.0147045
21909,0.0146359,0.0146657,0.0147581
21941,0.0146359,0.0147909,0.0150174
22020,None,None,0.0145674
22021,0.0146359,0.0148892,None
22036,0.0146359,0.014919,0.0150084
22068,None,None,0.0155479
22069,0.0146717,0.0150919,None
22170,None,0.0152051,0.0160038
22171,0.0146717,None,None
22321,0.0146717,0.0149995,0.0141948
22353,0.0146717,0.0149846,0.0143409
22433,0.0146717,0.0151306,0.0148803
22463,0.0146717,0.015074,0.0151396
22496,0.0146717,0.0150681,0.0155747
22543,0.0146717,0.0150293,0.0149101
22622,None,0.0150859,0.0147969
22623,0.0147134,None,None
22654,0.0147134,0.0150234,0.0148833
22685,0.0147134,0.0150561,0.0146925
22716,None,None,0.0152707
22717,0.0147134,0.0151217,None
22733,0.0147134,0.0150919,0.0153512
22765,0.0147134,0.015083,0.0151426
22844,None,None,0.0153631
22845,0.0147134,0.0151515,None
22908,0.0147134,0.0152081,0.0151694
23020,0.0147134,0.0150234,0.0149965
23067,0.0147402,0.014928,0.0143886
23099,0.0147402,0.0149935,0.0147998
23129,None,None,0.0148356
23130,0.0147402,0.0149369,None
23161,None,None,0.0147134
23162,0.0147402,0.0148356,None
23241,None,0.0149608,0.0151873
23242,0.0147402,None,None
23367,0.0147402,0.0149399,0.0147045
23447,0.0147402,0.0148833,0.0147849
23494,None,0.0148177,0.0144035
23495,0.0147402,None,None
23700,None,0.0150353,0.0159234
23701,0.0147313,None,None
23749,0.0147313,0.0150889,0.0163317
23780,None,None,0.0156581
23781,0.0147313,0.0150055,None
23876,0.0147313,0.0150472,0.0156283
23924,0.0147313,0.0150919,0.0153691
23956,0.0147313,0.015074,0.0150979
23988,0.0147313,0.0151247,0.0152946
24036,0.0147313,0.0151306,0.0144273
24068,0.014773,0.0150979,0.01432
24100,0.014773,0.0150621,0.0145614
24131,0.014773,0.0149965,0.0143141
24164,0.014773,0.0150949,0.0146359
24203,0.014773,0.0151634,0.0153005
24258,0.014773,0.0151753,0.0155032
24290,0.014773,0.0152022,0.0157326
24321,0.014773,0.0152797,0.0159323
24352,0.014773,0.0152886,0.016132
24383,None,None,0.0155181
24384,0.014773,0.0153005,None
24463,0.014773,0.0153065,0.0152826
24479,0.014773,0.0153631,0.015372
24511,0.014773,0.0154793,0.0154138
24543,0.014773,0.0154465,0.0151843
24574,None,None,0.015226
24575,0.0148326,0.0153661,None
24766,0.0148326,0.015074,0.0145346
24798,0.0148326,0.0151634,0.0151068
24893,None,None,0.0151724
24894,0.0148326,0.0150502,None
24941,0.0148326,0.015071,0.015372
24989,0.0148326,0.0151008,0.0152081
25101,0.0148475,0.0152171,0.0150353
25148,None,0.0153393,0.0154674
25149,0.0148475,None,None
25180,0.0148475,0.0151694,0.0149995
25212,0.0148475,0.0151068,0.0150472
25292,0.0148475,0.0149518,0.0147611
25308,0.0148475,0.0149429,0.01463
25340,0.0148475,0.0149727,0.0144631
25371,0.0148475,0.0150263,0.0147283
25403,0.0148475,0.0149548,0.014323
25467,0.0148475,0.0148803,0.0151008
25499,0.0148475,0.0148296,0.0145674
25531,0.0148475,0.0147671,0.0143379
25562,None,None,0.0138164
25563,0.0148296,0.0147074,None
25594,None,0.0147432,0.0140905
25595,0.0148296,None,None
25626,0.0148296,0.0147343,0.0138432
25706,0.0148296,0.0147253,0.0139385
25721,0.0148296,0.0147551,0.014177
25752,0.0148296,0.0147611,0.0145555
26006,0.0148296,0.0147462,0.0152498
26084,None,None,0.014618
26085,0.0148416,0.0147283,None
26131,0.0148416,0.0145793,0.0141948
26163,0.0148416,0.0145286,0.0140578
26306,0.0148416,0.0145912,0.0145495
26322,0.0148416,0.0145644,0.0144422
26354,0.0148416,0.0145018,0.0142902
26385,None,None,0.0145167
26386,0.0148416,0.014466,None
26417,0.0148416,0.0145286,0.0144064
26480,0.0148416,0.0145108,0.014171
26575,0.0148177,0.0146598,0.0147164
26621,0.0148177,0.0147521,0.0148594
26685,0.0148177,0.01477,0.0153154
26732,0.0148177,0.0148147,0.0154346
26764,0.0148177,0.0147372,0.0152826
26795,0.0148177,0.0147611,0.0151694
26825,None,0.0147492,0.0150591
26826,0.0148177,None,None
27017,0.0148177,0.0146687,0.0146776
27128,0.0148565,0.0148088,0.0149995
27160,0.0148565,0.014922,0.0156641
27192,0.0148565,0.0148773,0.0154167
27224,0.0148565,0.0149041,0.0153571
27258,0.0148565,0.0149012,0.0153869
27302,None,0.0149488,0.0149369
27303,0.0148565,None,None
27350,0.0148565,0.0150472,0.0151485
27381,0.0148565,0.0151187,0.0155121
27413,0.0148565,0.0151008,0.0153571
27444,None,None,0.0154316
27445,0.0148565,0.0151545,None
27524,0.0148565,0.0152111,0.015372
27540,0.0148565,0.0151098,0.0149369
27572,0.0148892,0.0151068,0.0147462
27604,0.0148892,0.0150651,0.0147045
27636,0.0148892,0.0151247,0.0147969
27715,0.0148892,0.0150383,0.0144571
27747,0.0148892,0.0150114,0.014928
27779,0.0148892,0.0150263,0.0147074
27811,0.0148892,0.0150472,0.0150204
27869,None,0.0150293,0.0147074
27870,0.0148892,None,None
27937,0.0148892,0.0149488,0.0145525
27985,0.0148892,0.0149816,0.0143856
28017,0.0148892,0.0149488,0.0140339
28048,0.0148892,0.0149161,0.0141054
28127,None,0.0148058,0.0143111
28128,0.0148594,None,None
28158,0.0148594,0.0148118,0.0146925
28204,0.0148594,0.0147611,0.0144929
28235,None,0.0147164,0.0143766
28236,0.0148594,None,None
28267,0.0148594,0.0147849,0.0150055
28347,0.0148594,0.01477,0.014776
28379,0.0148594,0.0147969,0.0155985
28410,None,0.0148058,0.0154704
28411,0.0148594,None,None
28442,0.0148594,0.0147611,0.0154525
28474,0.0148594,0.0147551,0.015083
28650,0.0148863,0.0147313,0.0149131
28730,0.0148863,0.0148177,0.0149637
28762,0.0148863,0.014776,0.014928
28793,None,None,0.0149608
28794,0.0148863,0.0147879,None
28825,0.0148863,0.0147253,0.0145733
28857,0.0148863,0.0147641,0.0147164
29060,0.0149131,0.0150621,0.0156522
29138,0.0149131,0.0150859,0.0150621
29170,0.0149131,0.0151128,0.0152707
29200,None,None,0.0154853
29201,0.0149131,0.0152171,None
29358,None,None,0.0159055
29359,0.0149131,0.0152707,None
29498,0.0149131,0.0153542,0.0156194
29578,0.0149548,0.0153929,0.0159711
29610,0.0149548,0.0153452,0.0153422
29642,0.0149548,0.0153631,0.0149161
29674,0.0149548,0.0153273,0.0148177
29753,0.0149548,0.0153542,0.014919
29802,0.0149548,0.0153989,0.0149429
29833,None,0.0153244,0.0147432
29834,0.0149548,None,None
29865,0.0149548,0.0152469,0.014177
29959,0.0149548,0.0151753,0.0138164
29991,0.0149548,0.0150353,0.0137299
30023,0.0149548,0.0149488,0.0133514
30055,0.0149339,0.0149608,0.0141948
30087,0.0149339,0.0149995,0.0140965
30150,0.0149339,0.0149816,0.0143021
30181,None,None,0.0146538
30182,0.0149339,0.0149459,None
30198,0.0149339,0.0148892,0.0147581
30229,None,None,0.0152022
30230,0.0149339,0.0148803,None
30261,None,0.0147969,0.0150621
30262,0.0149339,None,None
30293,None,0.0148147,0.0147402
30294,0.0149339,None,None
30357,0.0149339,0.0147164,0.0148118
30485,0.0149339,0.0146627,0.0147521
30517,0.0149339,0.0145674,0.0151157
30596,None,0.0146687,0.0154018
30597,0.0149131,None,None
30643,None,None,0.0149816
30644,0.0149131,0.0146449,None
30755,0.0149131,0.0145912,0.0146747
30771,0.0149131,0.0145882,0.0145376
30803,0.0149131,0.0145674,0.0142455
30835,0.0149131,0.01463,0.0144124
30866,None,0.0146568,0.0141084
30867,0.0149131,None,None
31088,0.0149399,0.014776,0.0148207
31120,0.0149399,0.0147372,0.0152528
31293,None,0.0147343,0.0148386
31294,0.0149399,None,None
31530,0.0149399,0.0146121,0.0146747
31608,0.014925,0.0146091,0.0149876
31655,None,0.0146717,0.0149488
31656,0.014925,None,None
31687,0.014925,0.0146419,0.0148743
31718,0.014925,0.0145853,0.0145435
31910,0.014925,0.0147909,0.0150025
32005,0.014925,0.0147283,0.0146806
32022,0.014925,0.0147045,0.0147223
32052,None,0.0146717,0.0146419
32053,0.014925,None,None
32258,0.0149012,0.0146031,0.0147343
32290,0.0149012,0.014782,0.0152528
32321,None,None,0.0152379
32322,0.0149012,0.0147939,None
32400,0.0149012,0.0148684,0.0152171
32432,0.0149012,0.0147849,0.015384
32462,None,None,0.01522
32463,0.0149012,0.0148147,None
32494,0.0149012,0.0148475,0.0148445
32541,None,0.0148386,0.0148445
32542,0.0149012,None,None
32620,0.0148982,0.0147611,0.0145942
32651,0.0148982,0.0148028,0.0148952
32683,0.0148982,0.0148118,0.014919
32699,0.0148982,0.0148386,0.0149608
32731,0.0148982,0.0149041,0.0150681
32811,0.0148982,0.0148505,0.0153691
32842,None,None,0.015077
32843,0.0148982,0.0149071,None
32874,0.0148982,0.0148714,0.0146419
32906,0.0148982,0.0147969,0.0144064
32953,0.0148982,0.014782,0.0141263
33032,0.0148982,0.0147671,0.0143319
33048,0.0148982,0.014779,0.0140458
33080,0.0148833,0.0147194,0.0141829
33112,0.0148833,0.0148177,0.0145793
33144,0.0148833,0.0148028,0.0148177
33223,0.0148833,0.0147611,0.0144124
33253,None,None,0.0147372
33254,0.0148833,0.0147939,None
33284,None,0.0146687,0.0148445
33285,0.0148833,None,None
33316,0.0148833,0.0146747,0.0145406
33348,0.0148833,0.0146627,0.0142604
33427,None,0.0146896,0.0149488
33428,0.0148833,None,None
33459,0.0148833,0.0147045,0.0148803
33491,0.0148833,0.0146985,0.0149757
33523,0.0148833,0.0146925,0.015232
33554,0.0148833,0.0147432,0.01522
33603,0.0148892,0.0147671,0.0150591
33649,0.0148892,0.0147074,0.0149518
33680,None,None,0.0148803
33681,0.0148892,0.0146985,None
33712,None,None,0.0150383
33713,0.0148892,0.0146985,None
33759,0.0148892,0.0146955,0.0149965
33837,0.0148892,0.0147909,0.0152409
33883,None,None,0.0149846
33884,0.0148892,0.0147581,None
33979,0.0148892,0.0148505,0.0145942
34059,0.0148594,0.0148147,0.0146836
34106,None,None,0.014317
34107,0.0148594,0.014776,None
34138,0.0148594,0.0147164,0.0143856
34170,0.0148594,0.0147045,0.014177
34249,0.0148594,0.0146717,0.0138372
34281,0.0148594,0.014618,0.0137478
34313,0.0148594,0.0145704,0.0135422
34584,0.0160217,0.0495195,0.194082
34664,0.0160217,0.203282,0.968736
34711,None,None,1.58024
34712,0.0160217,0.325817,None
34744,0.0160217,0.40102,1.92049
34775,0.0160217,0.477198,2.19927
34854,0.0160217,0.679666,2.51937
34902,0.0160217,0.805396,2.53763
35019,None,None,2.53334
35020,0.0160217,1.10728,None
35077,0.132906,1.23327,2.53333
35093,None,1.28294,2.52868
35094,0.132906,None,None
35124,0.132906,1.35913,2.52939
35156,0.132906,1.43489,2.52829
35188,0.132906,1.51079,2.53406
35267,0.132906,1.71355,2.54105
35395,None,2.04145,2.53969
35396,0.132906,None,None
35475,0.132906,2.24254,2.53518
35507,0.132906,2.31712,2.52819
35539,0.132906,2.3863,2.52437
35571,0.258976,2.46688,2.53345
35603,0.258976,2.50935,2.53256
35682,0.258976,2.53194,2.52455
35698,None,2.53291,2.52263
35699,0.258976,None,None
35873,0.258976,2.5312,2.52824
35922,0.258976,2.52878,2.51667
36129,0.383896,2.50582,2.40442
36300,None,None,2.09525
36301,0.383896,2.42391,None
36332,0.383896,2.41204,2.10065
36364,0.383896,2.40249,2.12259
36380,0.383896,2.39809,2.14429
36491,0.383896,2.3615,2.20006
36523,0.383896,2.34804,2.18527
36570,0.490862,2.32837,2.17135
36600,0.490862,2.32209,2.18217
36741,0.490862,2.31274,2.39326
36773,0.490862,2.3039,2.39658
36805,0.490862,2.29044,2.35765
36837,0.490862,2.27438,2.27962
36933,0.490862,2.22455,2.06377
36980,None,None,2.04433
36981,0.490862,2.20552,None
37012,None,None,2.07309
37013,0.490862,2.1978,None
37044,None,2.19045,2.11092
37045,0.490862,None,None
37124,0.601092,2.1852,2.19694
37314,None,None,2.30492
37315,0.601092,2.22571,None
37363,0.601092,2.24141,2.37576
37395,0.601092,2.24869,2.41655
37426,0.601092,2.25224,2.43374
37506,0.601092,2.24794,2.30773
37553,0.601092,2.17452,1.84486
37585,None,None,1.47017
37586,0.705731,2.10785,None
37616,None,2.03657,1.05517
37617,0.705731,None,None
37648,0.705731,1.96383,0.72161
37725,0.705731,1.76597,0.0116616
37740,None,1.71946,0.011912
37741,0.705731,None,None
37772,0.705731,1.65321,0.0121951
37804,0.705731,1.59159,0.0124395
37837,0.705731,1.5321,0.0121206
37916,None,None,0.0121355
37917,0.705731,1.37334,None
38028,0.705731,1.13719,0.0121087
38060,0.705606,1.04871,0.0119001
38137,None,0.894347,0.0126451
38138,0.705606,None,None
38169,None,0.828204,0.0125259
38170,0.705606,None,None
38201,0.705606,0.74015,0.012815
38217,0.705606,0.718167,0.0127494
38329,0.705606,0.455129,0.0128001
38361,0.705606,0.356042,0.0136375
38409,0.705606,0.258702,0.0131607
38440,None,None,0.0131488
38441,0.705606,0.1674,None
38473,0.705606,0.103968,0.0130385
38552,0.705606,0.0124604,0.0123709
38568,0.705501,0.0124604,0.0123084
38600,0.705501,0.0124723,0.0122994
38632,0.705501,0.0125378,0.0125259
38664,0.705501,0.0125349,0.0122935
38743,0.705501,0.0125825,0.0124723
38950,0.705501,0.0127524,0.0128061
38999,0.705501,0.0128329,0.0135034
39156,None,None,0.0132591
39157,0.705391,0.0128835,None
39203,0.705391,0.0129491,0.0133008
39234,None,0.0129968,0.0134945
39235,0.705391,None,None
39250,0.705391,0.01297,0.0133008
39362,0.705391,0.0128329,0.0130981
39393,0.705391,0.012961,0.0133574
39424,0.705391,0.0130266,0.0134975
39455,0.705391,0.0130415,0.013575
39486,None,None,0.0137776
39487,0.705391,0.0130743,None
39566,0.705266,0.0130206,0.0130951
39598,0.705266,0.0130534,0.0126958
39629,0.705266,0.0130117,0.0124991
39660,0.705266,0.0130594,0.0123918
39691,None,0.0130504,0.0123829
39692,0.705266,None,None
39771,0.705266,0.0131428,0.0130594
39786,None,None,0.0132352
39787,0.705266,0.0132382,None
39818,None,None,0.0133455
39819,0.705266,0.0132889,None
39866,0.705266,0.0132591,0.0136018
40010,0.705266,0.0131398,0.0130594
40058,0.705203,0.0131667,0.0128508
40090,0.705203,0.0131667,0.0130177
40230,0.705203,0.013262,0.0139147
40276,0.705203,0.013268,0.0137001
40307,0.705203,0.0132233,0.0136107
40387,0.705203,0.0132531,0.0134408
40435,0.705203,0.0131845,0.0130802
40467,0.705203,0.0131935,0.0132322
40498,None,None,0.0134975
40499,0.705203,0.0131875,None
40673,0.705135,0.0133336,0.01297
40719,None,None,0.012964
40720,0.705135,0.0133365,None
40799,0.705135,0.0133395,0.0130981
40815,0.705135,0.0133276,0.0133872
40847,0.705135,0.0132948,0.0133991
40894,0.705135,0.013274,0.0132561
40990,0.705135,0.013119,0.0119567
41037,None,None,0.0123501
41038,0.705135,0.0131637,None
41069,None,0.0131607,0.0123888
41070,0.705045,None,None
41101,None,0.013119,0.0126809
41102,0.705045,None,None
41213,0.705045,0.0129074,0.0123113
41261,0.705045,0.0128508,0.0123322
41293,0.705045,0.0128508,0.0123322
41324,None,0.012809,0.0123382
41325,0.705045,None,None
41404,0.705045,0.0128388,0.0129223
41452,0.705045,0.0128448,0.0131041
41483,0.705045,0.0128418,0.0131279
41514,None,None,0.01311
41515,0.705045,0.012809,None
41592,None,0.0127643,0.0134528
41593,0.70495,None,None
41624,0.70495,0.0128627,0.0134557
41672,0.70495,0.0128835,0.0132442
41704,0.70495,0.0129342,0.0135899
41735,0.70495,0.0129461,0.0138253
41815,None,0.012964,0.013876
41816,0.70495,None,None
41846,0.70495,0.0130713,0.0140995
41893,0.70495,0.0131786,0.0143886
42020,0.70495,0.0131637,0.0131786
42052,0.70495,0.0131756,0.012809
42148,None,0.013262,0.0129044
42149,0.704899,None,None
42228,0.704899,0.0132471,0.0129998
42276,0.704899,0.0132263,0.0123292
42307,0.704899,0.013262,0.0125289
42338,0.704899,0.0133038,0.0128567
42415,None,None,0.0128448
42416,0.704899,0.0132531,None
42464,0.704899,0.0131667,0.0128955
42495,0.704899,0.0132203,0.0130862
42527,0.704899,0.0133723,0.0136495
42559,0.70481,0.0133783,0.0133604
42639,0.70481,0.0133187,0.0141829
42655,0.70481,0.0133187,0.0140458
42686,0.70481,0.0133634,0.0144005
42718,0.70481,0.0134051,0.0138968
42749,None,None,0.0137478
42750,0.70481,0.0133067,None
42827,None,None,0.0135094
42828,0.70481,0.0132203,None
42860,0.70481,0.013113,0.0131488
42923,None,0.0132203,0.013113
42924,0.70481,None,None
43033,0.70481,0.0130773,0.012219
43080,0.70473,0.0130832,0.0128031
43112,0.70473,0.0131249,0.0127435
43144,0.70473,0.0131637,0.0128239
43223,None,None,0.0137866
43224,0.70473,0.0132412,None
43271,0.70473,0.0132978,0.0135243
43303,0.70473,0.0133246,0.0135839
43351,0.70473,0.0133425,0.0137627
43523,0.70473,0.0134081,0.0139385
43555,0.704673,0.0133693,0.0137568
43635,0.704673,0.0133723,0.0131905
43666,0.704673,0.0133842,0.0132084
43760,0.704673,0.0132978,0.0136912
43840,0.704673,0.0133693,0.0135571
43887,0.704673,0.0133693,0.0130445
44047,0.704673,0.0136048,0.0135422
44079,0.704598,0.0134915,0.0134677
44110,None,0.0135094,0.0134379
44111,0.704598,None,None
44141,0.704598,0.0134856,0.0134349
44172,None,None,0.0129879
44173,0.704598,0.0133961,None
44221,None,0.0132889,0.0122517
44222,0.704598,None,None
44460,0.704598,0.0129879,0.0129074
44492,0.704598,0.0130326,0.0130832
44523,None,None,0.01297
44524,0.704598,0.0130177,None
44554,0.704598,0.0130594,0.0134706
44586,None,0.0130802,0.0135064
44587,0.703302,None,None
44666,0.703302,0.0130355,0.0133485
44681,None,0.0129968,0.0132442
44682,0.703302,None,None
44857,0.703302,0.0129908,0.0129074
44905,0.703302,0.0130355,0.0133395
44952,0.703302,0.0129819,0.0129163
45000,None,None,0.0132799
45001,0.703302,0.0129461,None
45080,None,0.0128597,0.0125617
45081,0.586322,None,None
45096,0.586322,0.0129461,0.0129938
45128,0.586322,0.0128895,0.0129938
45160,0.586322,0.0129521,0.0133038
45192,0.586322,0.012961,0.0127196
45272,0.586322,0.0130743,0.0132829
45303,0.586322,0.013122,0.0131249
45335,0.586322,0.0132203,0.0138551
45382,0.586322,0.0131696,0.0134379
45462,0.586322,0.0132173,0.0137866
45494,0.586322,0.013271,0.0140548
45524,None,None,0.0135064
45525,0.586322,0.0132978,None
45556,0.460199,0.013268,0.0136018
45588,None,0.0132233,0.0136256
45589,0.460199,None,None
45666,0.460199,0.0133365,0.014165
45713,0.460199,0.0134349,0.0138491
45809,None,0.0134528,0.0139207
45810,0.460199,None,None
45904,0.460199,0.0133246,0.0129104
45951,None,0.0134468,0.0129282
