timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
14338,0.0199825,0.0202358,0.0204712
14370,0.0199825,0.0202388,0.0203878
14402,0.0199825,0.0202179,0.0205159
14433,0.0199825,0.020206,0.0202894
14542,None,0.0202715,0.0196755
14543,0.0199825,None,None
14718,0.0199825,0.0201195,0.0193536
14748,0.0199825,0.0200272,0.0193238
14779,0.0199884,0.0200957,0.019899
14906,0.0199884,0.0198781,0.0202447
14937,0.0199884,0.0197947,0.0198752
14968,None,None,0.019902
14969,0.0199884,0.0197858,None
15001,0.0199884,0.0199199,0.0202686
15032,0.0199884,0.0199467,0.0203103
15064,0.0199884,0.0198931,0.0199884
15144,0.0199884,0.0199765,0.0204831
15222,0.0199884,0.0200629,0.0197589
15252,None,None,0.0202119
15253,0.0199884,0.0200242,None
15394,0.0199646,0.0201076,0.0211686
15426,0.0199646,0.0201315,0.0206947
15458,0.0199646,0.0201017,0.0204355
15494,0.0199646,0.0200838,0.0202954
15553,0.0199646,0.0200897,0.0200957
15584,None,None,0.019753
15585,0.0199646,0.0201732,None
15616,None,None,0.0203043
15617,0.0199646,0.0202149,None
15648,0.0199646,0.0201732,0.0201076
15681,0.0199646,0.0202596,0.0206321
15758,0.0199646,0.0202388,0.0199795
15775,0.0199437,0.0201017,0.0196069
15949,0.0199437,0.0202835,0.0199407
16045,0.0199437,0.0201136,0.0203818
16108,0.0199437,0.0202119,0.0202268
16140,0.0199437,0.0203341,0.0206739
16172,0.0199437,0.0202805,0.0202209
16236,0.0199437,0.0202984,0.0204802
16268,0.0199437,0.020358,0.0205696
16302,0.0199854,0.0203103,0.02065
16364,0.0199854,0.0202686,0.0207484
16395,0.0199854,0.0201613,0.0207543
16539,0.0199854,0.0201792,0.0194728
16587,None,0.0200301,0.0193924
16588,0.0199854,None,None
16619,0.0199854,0.0199914,0.0190318
16651,0.0199854,0.0199467,0.0186026
16683,0.0199854,0.0199735,0.0186116
16718,0.0199854,0.0199318,0.0188887
16779,0.0199616,0.0200093,0.0193149
16810,0.0199616,0.0199765,0.019142
16909,None,0.0199944,0.0200272
16910,0.0199616,None,None
16968,0.0199616,0.0199407,0.0196129
16984,0.0199616,0.0198662,0.0193834
17016,0.0199616,0.0198603,0.019753
17047,None,None,0.0193655
17048,0.0199616,0.0198334,None
17080,0.0199616,0.0196695,0.0189573
17286,None,None,0.0198036
17287,0.0199497,0.0195205,None
17350,0.0199497,0.0194609,0.0199229
17398,0.0199497,0.0194877,0.0201076
17430,0.0199497,0.0193894,0.0198603
17462,0.0199497,0.0193536,0.0193983
17493,0.0199497,0.0193626,0.0193089
17556,0.0199497,0.0194907,0.0197619
17588,0.0199497,0.0194371,0.0191033
17620,0.0199497,0.0194788,0.0196248
17652,0.0199497,0.0195116,0.0194132
17683,None,0.0195444,0.0198841
17684,0.0199497,None,None
17715,None,0.0196695,0.0198215
17716,0.0199497,None,None
17891,None,0.0197768,0.0205249
17892,0.0199467,None,None
17954,None,0.01975,0.01975
17955,0.0199467,None,None
18002,0.0199467,0.0197917,0.0200391
18176,None,0.0197768,0.0193834
18177,0.0199467,None,None
18240,0.0199467,0.0197947,0.0191659
18286,0.0199199,0.0197917,0.0198543
18319,0.0199199,0.019756,0.020054
18396,None,0.019753,0.0198126
18397,0.0199199,None,None
18443,None,None,0.0198334
18444,0.0199199,0.0198513,None
18476,0.0199199,0.0199735,0.0199944
18507,0.0199199,0.0198692,0.0200331
18585,None,None,0.0204712
18586,0.0199199,0.0200748,None
18631,None,0.0200659,0.0207871
18632,0.0199199,None,None
18663,None,0.0200957,0.0205278
18664,0.0199199,None,None
18805,0.0199109,0.0200868,0.0208437
18853,0.0199109,0.020045,0.0208825
18885,0.0199109,0.0200063,0.0208884
18916,0.0199109,0.0200212,0.0205636
18980,0.0199109,0.0199556,0.0194103
19012,0.0199109,0.0198841,0.0190318
19044,0.0199109,0.019899,0.0189632
19075,None,None,0.0189722
19076,0.0199109,0.0199884,None
19108,0.0199109,0.0200123,0.0190288
19186,0.0199109,0.019905,0.0189453
19394,0.019905,0.019747,0.019145
19426,0.019905,0.0198424,0.0196159
19441,None,0.0198364,0.0200987
19442,0.019905,None,None
19488,0.019905,0.0199735,0.0201285
19519,0.019905,0.0199616,0.0205755
19553,0.019905,0.0198931,0.0205189
19611,0.019905,0.0198454,0.02065
19643,0.019905,0.0198007,0.0203103
19675,0.019905,0.019905,0.0200003
19691,0.019905,0.0198901,0.0197262
19723,0.019905,0.0199348,0.0200957
19799,0.0199407,0.0197649,0.02051
19832,0.0199407,0.0197738,0.0203878
19862,None,None,0.0204623
19863,0.0199407,0.01975,None
20005,None,0.0200361,0.0204146
20006,0.0199407,None,None
20037,0.0199407,0.0199765,0.0200808
20069,0.0199407,0.0199288,0.019756
20101,0.0199407,0.0199497,0.0195205
20133,0.0199407,0.0200003,0.0193983
20210,None,None,0.0191718
20211,0.0199407,0.0200629,None
20274,0.0199318,0.0200599,0.0198483
20430,0.0199318,0.0200659,0.0196457
20478,0.0199318,0.0198931,0.0196546
20510,0.0199318,0.0198364,0.0193983
20542,0.0199318,0.0198603,0.0196666
20619,0.0199318,0.0197798,0.0194758
20715,0.0199318,0.019756,0.0198305
20873,None,None,0.0199318
20874,0.019905,0.0196755,None
20889,0.019905,0.0196844,0.0198871
20921,0.019905,0.0195891,0.0196308
20968,0.019905,0.0194788,0.0194132
21047,0.019905,0.019598,0.019592
21093,0.019905,0.0196904,0.0199884
21125,0.019905,0.0197381,0.020197
21174,0.019905,0.0197709,0.0206023
21284,0.019896,0.0196993,0.0195861
21442,None,None,0.0196397
21443,0.019896,0.0197262,None
21569,0.019896,0.0197858,0.0205696
21649,0.019896,0.0198364,0.0203699
21681,0.019896,0.0197709,0.0199378
21712,0.019896,0.0198364,0.0200659
21813,0.019905,0.0199497,0.0199139
21935,None,None,0.0213265
21936,0.019905,0.0201255,None
21967,0.019905,0.0202566,0.0213355
22046,0.019905,0.0204384,0.0217795
22092,None,0.020349,0.0213027
22093,0.019905,None,None
22296,0.0199616,0.0204802,0.0201225
22343,0.0199616,0.0204533,0.0202537
22375,0.0199616,0.0204772,0.0200152
22518,0.0199616,0.0204235,0.0195265
22565,0.0199616,0.0203997,0.0199258
22596,0.0199616,0.0202775,0.0192761
22644,0.0199616,0.0202298,0.0190973
22691,0.0199616,0.0203073,0.0190765
22723,0.0199616,0.0201881,0.0187933
22754,0.0199616,0.0201136,0.018692
22865,0.0199348,0.0201076,0.0201106
22881,0.0199348,0.0201106,0.0199825
22913,0.0199348,0.0199735,0.0201881
22945,0.0199348,0.0199556,0.0202149
22976,0.0199348,0.0198126,0.0198573
23008,0.0199348,0.0198066,0.0202656
23072,0.0199348,0.0198036,0.0201434
23104,0.0199348,0.019905,0.0210285
23135,0.0199348,0.019902,0.0207901
23166,0.0199348,0.0198781,0.0206143
23229,0.0199348,0.0198811,0.0205934
23307,None,None,0.0195712
23308,0.0199497,0.0197947,None
23324,0.0199497,0.0197798,0.0197053
23355,0.0199497,0.0198632,0.0200361
23496,0.0199497,0.0198573,0.0200212
23528,None,0.0198007,0.0198454
23529,0.0199497,None,None
23560,0.0199497,0.0198394,0.0198603
23704,0.0199497,0.0201255,0.0203073
23752,0.0199497,0.0201702,0.0202745
23799,0.0199646,0.0202507,0.0205576
23889,None,None,0.0200659
23890,0.0199646,0.0201225,None
23938,0.0199646,0.0201374,0.019902
23970,0.0199646,0.0200361,0.019443
24001,0.0199646,0.020054,0.0193775
24033,0.0199646,0.0199914,0.0192463
24382,None,None,0.00963807
24383,0.0197262,0.0167072,None
24415,0.0197262,0.0162095,0.00908077
24572,0.0197262,0.0142753,0.00782609
24603,None,None,0.00971258
24604,0.0197262,0.0143409,None
24635,None,None,0.011158
24636,0.0197262,0.0139922,None
24715,None,0.0128627,0.011766
24716,0.0197262,None,None
24747,0.0197262,0.0123322,0.0101537
24779,0.019142,0.0117898,0.00756979
24810,None,None,0.00532568
24811,0.019142,0.0113279,None
24842,None,None,0.00416338
24843,0.019142,0.0109136,None
24969,None,None,0.0063628
24970,0.019142,0.00935197,None
25017,None,None,0.00794828
25018,0.019142,0.00885725,None
25335,0.0268608,0.305706,1.48876
25367,None,None,1.65134
25368,0.0268608,0.336918,None
25399,0.0268608,0.366026,1.79442
25431,None,None,1.94815
25432,0.0268608,0.388587,None
25463,0.0268608,0.421113,2.02881
25543,0.0268608,0.492898,0.914589
25590,0.0268608,0.536302,0.884709
25622,None,0.562799,0.921705
25623,0.0268608,None,None
25654,0.0268608,0.588936,0.900355
25846,0.0864059,0.756052,0.837305
25877,None,0.792277,0.878495
25878,0.0864059,None,None
25957,0.0864059,0.853103,0.854263
25988,0.0864059,0.873467,0.848442
26020,None,0.897807,0.824797
26021,0.0864059,None,None
26051,None,None,0.796536
26052,0.0864059,0.919119,None
26163,0.0864059,1.004,0.761089
26402,None,0.834861,0.788739
26403,0.125703,None,None
26575,0.125703,0.811818,0.762862
26621,None,0.805584,0.776699
26622,0.125703,None,None
26653,None,None,0.7433
26654,0.125703,0.800362,None
26685,None,0.796756,0.792429
26686,0.125703,None,None
26796,None,None,0.67662
26797,0.163624,0.772941,None
26844,0.163624,0.777018,0.703251
26874,None,None,0.627366
26875,0.163624,0.747299,None
26906,0.163624,0.741607,0.367975
27175,0.163624,0.642908,0.428009
27238,None,0.618884,0.426364
27239,0.163624,None,None
27270,0.185102,0.612971,0.421646
27319,0.185102,0.585243,0.397083
27398,0.185102,0.546113,0.328463
27495,0.185102,0.500724,0.244001
27590,0.185102,0.447336,0.263837
27638,0.185102,0.430283,0.292858
27669,0.185102,0.412899,0.302175
27701,0.185102,0.399923,0.306642
27733,None,None,0.307429
27734,0.185102,0.353113,None
28005,0.198191,0.338936,0.368926
28052,0.198191,0.330803,0.341853
28083,None,None,0.309849
28084,0.198191,0.324675,None
28320,None,None,0.280252
28321,0.212464,0.29262,None
28445,None,None,0.287136
28446,0.212464,0.29864,None
28762,0.212464,0.28452,0.266126
28841,0.224474,0.274855,0.228998
28872,None,None,0.229326
28873,0.224474,0.271258,None
28905,None,0.265393,0.233242
28906,0.224474,None,None
29016,None,None,0.268972
29017,0.224474,0.257862,None
29046,None,None,0.277463
29047,0.224474,0.26024,None
29078,None,0.262496,0.279182
29079,0.224474,None,None
29111,0.224474,0.265357,0.285807
29157,0.224474,0.269449,0.298905
29331,0.238496,0.283316,0.365928
29410,None,None,0.333408
29411,0.238496,0.282159,None
29442,0.238496,0.279585,0.29816
29474,0.238496,0.277522,0.266388
29678,0.238496,0.280416,0.279137
29725,None,0.282621,0.286308
29726,0.238496,None,None
29947,0.251219,0.305009,0.345913
29980,0.251219,0.308138,0.357926
30264,None,0.287178,0.241712
30265,0.251219,None,None
30297,0.26505,0.282615,0.25247
30328,None,0.281003,0.263825
30329,0.26505,None,None
30360,0.26505,0.280446,0.273454
30600,0.26505,0.280693,0.239643
30662,None,0.282562,0.260061
30663,0.26505,None,None
30710,None,None,0.270519
30711,0.26505,0.283083,None
30742,0.26505,0.281581,0.272965
30774,0.277054,0.278383,0.27287
30883,None,None,0.218913
30884,0.277054,0.266406,None
30930,None,0.25962,0.220338
30931,0.277054,None,None
30961,None,None,0.227764
30962,0.277054,0.254744,None
30993,None,0.251126,0.23545
30994,0.277054,None,None
31136,None,None,0.271347
31137,0.277054,0.257117,None
31451,None,0.272983,0.300503
31452,0.290051,None,None
31500,0.290051,0.270182,0.25312
31530,0.290051,0.270075,0.230366
31561,None,0.271684,0.221112
31562,0.290051,None,None
31593,0.290051,0.272891,0.224033
31627,0.290051,0.271681,0.234076
31750,0.290051,0.27158,0.275511
31781,None,None,0.278276
31782,0.302467,0.274372,None
31877,0.302467,0.2832,0.290278
32098,0.302467,0.296846,0.321648
32129,None,None,0.293502
32130,0.302467,0.293383,None
32161,0.302467,0.289705,0.255182
32193,0.302467,0.286564,0.231737
32351,None,0.268006,0.248984
32352,0.315577,None,None
32382,None,None,0.259799
32383,0.315577,0.267887,None
32415,None,0.269049,0.265211
32416,0.315577,None,None
32572,None,0.272599,0.239378
32573,0.315577,None,None
32604,None,0.26944,0.227058
32605,0.315577,None,None
32634,None,0.269288,0.227386
32635,0.315577,None,None
32713,None,None,0.250441
32714,0.315577,0.270671,None
32762,0.315577,0.268263,0.252527
32862,0.32714,0.257131,0.218928
32920,0.32714,0.251126,0.2078
32951,None,0.246841,0.21323
32952,0.32714,None,None
33051,0.32714,0.23708,0.240412
33093,0.32714,0.238195,0.250503
33378,None,0.262266,0.338584
33379,0.339034,None,None
33600,None,0.257218,0.205392
33601,0.339034,None,None
33647,None,None,0.218776
33648,0.339034,0.256494,None
33724,0.339034,0.254434,0.253177
33770,0.349861,0.248429,0.217426
33801,None,None,0.176626
33802,0.349861,0.243497,None
33834,0.349861,0.238809,0.140873
33912,0.349861,0.222927,0.0427306
34333,None,2.90022,7.55271
34334,0.587738,None,None
34382,0.587738,3.14115,6.89206
34413,None,None,6.5107
34414,0.587738,3.29022,None
34445,None,None,5.51336
34446,0.587738,3.32283,None
34524,None,None,2.54929
34525,0.587738,3.33681,None
34571,0.587738,3.34659,1.32543
34603,0.587738,3.35419,0.664967
34635,0.587738,3.36071,0.401387
34825,None,None,0.363165
34826,0.686836,3.40313,None
35049,0.686836,2.79492,0.341594
35173,0.686836,1.92457,0.31423
35236,0.686836,1.42694,0.303945
35443,0.694615,0.340694,0.286746
35475,0.694615,0.351295,0.308678
35792,None,0.327262,0.316426
35793,0.650433,None,None
35823,None,None,0.313234
35824,0.650433,0.324577,None
35855,None,None,0.31302
35856,0.650433,0.320923,None
35888,0.650433,0.318816,0.311962
35966,0.650433,0.312743,0.29355
36013,0.650433,0.309172,0.27394
36059,None,0.306603,0.266576
36060,0.650433,None,None
36171,0.650433,0.312009,0.315368
36422,None,None,0.312608
36423,0.625703,0.322974,None
36630,0.625703,0.318083,0.346091
36662,0.625703,0.318462,0.34835
36693,0.625703,0.318253,0.342479
36727,0.625703,0.317118,0.340325
36787,0.602964,0.317547,0.331235
36820,0.602964,0.319779,0.328317
36850,None,None,0.33083
36851,0.602964,0.322095,None
36883,None,0.325438,0.350955
36884,0.602964,None,None
37070,0.602964,0.337654,0.332358
37431,None,0.315207,0.254619
37432,0.596762,None,None
37479,None,None,0.274158
37480,0.596762,0.316417,None
37984,0.597864,0.297064,0.277644
38016,None,0.293377,0.266281
38017,0.597864,None,None
38048,0.597864,0.291449,0.258836
38147,None,None,0.283411
38148,0.597864,0.294119,None
38319,None,0.3086,0.356454
38320,0.597882,None,None
38397,None,None,0.327089
38398,0.597882,0.313643,None
38429,0.597882,0.3144,0.319722
38446,0.597882,0.314209,0.317213
38477,0.597882,0.313675,0.317356
38636,0.597882,0.313047,0.349587
38666,None,0.31569,0.355729
38667,0.597882,None,None
38698,0.597882,0.316262,0.350949
38905,None,None,0.351295
38906,0.601324,0.328428,None
39063,None,0.343144,0.354931
39064,0.601324,None,None
39163,None,0.339964,0.324264
39164,0.601324,None,None
39255,0.601324,0.333849,0.307953
39301,None,None,0.294569
39302,0.603154,0.331011,None
39457,None,0.322637,0.261456
39458,0.603154,None,None
39490,None,0.322747,0.272468
39491,0.603154,None,None
39521,0.603154,0.32407,0.296777
39554,0.603154,0.326139,0.3212
40472,None,None,0.316292
40473,0.605145,0.315979,None
40505,0.605145,0.314659,0.314924
40536,0.605145,0.312358,0.314984
40661,None,None,0.348181
40662,0.605145,0.313821,None
40707,0.605145,0.314742,0.345451
40925,None,None,0.352189
40926,0.608447,0.324279,None
40957,None,0.326478,0.363383
40958,0.608447,None,None
41019,None,None,0.363505
41020,0.608447,0.331911,None
41050,None,0.334963,0.358671
41051,0.608447,None,None
41083,None,0.336769,0.345418
41084,0.608447,None,None
41114,0.608447,0.336975,0.332388
41147,0.608447,0.335947,0.319466
41777,None,0.314268,0.314185
41778,0.612536,None,None
41808,None,None,0.305054
41809,0.612536,0.313178,None
41855,None,0.309306,0.294575
41856,0.612536,None,None
41902,0.612536,0.305057,0.293002
41934,0.612536,0.302643,0.293237
41965,None,None,0.289595
41966,0.612536,0.299725,None
41998,0.612536,0.297266,0.282088
42141,None,None,0.255021
42142,0.612536,0.287721,None
42189,None,0.290084,0.27166
42190,0.612536,None,None
42538,None,None,0.308913
42539,0.613126,0.306335,None
42571,0.613126,0.304234,0.308776
42618,0.613126,0.303093,0.31279
42696,None,None,0.343034
42697,0.613126,0.308385,None
42728,None,0.308028,0.338343
42729,0.613126,None,None
42759,None,None,0.33454
42760,0.613126,0.307825,None
42791,0.616628,0.307891,0.329924
42886,0.616628,0.312406,0.312054
42918,0.616628,0.314829,0.326052
43122,0.616628,0.33291,0.337082
43328,0.678968,0.993457,3.61428
43360,0.678968,1.05618,3.97671
43503,0.678968,1.29789,2.05958
43550,None,None,1.91334
43551,0.678968,1.36102,None
43582,0.678968,1.42046,1.91242
43614,None,1.47398,1.98379
43615,0.678968,None,None
43646,0.678968,1.5119,1.94233
43789,None,1.7583,1.93231
43790,0.764611,None,None
43838,0.764611,1.87271,2.09334
43916,0.764611,2.14429,3.00327
43963,0.764611,2.48802,4.33087
43995,0.764611,2.74397,5.50191
44026,None,None,6.6136
44027,0.764611,3.03409,None
44151,None,4.84237,12.5289
44152,0.764611,None,None
44183,0.764611,5.43352,14.2406
44246,None,6.86117,18.9485
44247,0.764611,None,None
44452,None,14.014,39.1916
44453,1.15682,None,None
44531,1.15682,18.408,49.1902
44578,None,None,55.4469
44579,1.15682,21.7479,None
44610,None,None,61.073
44611,1.15682,23.9432,None
44640,None,None,65.6856
44641,1.15682,26.2398,None
44799,None,None,96.1333
44800,4.33736,42.0033,None
44847,4.33736,46.9997,107.315
44927,4.33736,57.13,122.611
45055,4.33736,75.323,143.717
45093,None,81.1288,148.768
45094,4.33736,None,None
45148,4.33736,89.7516,155.291
45845,28.8834,270.229,459.621
45954,28.8834,312.524,508.333
45986,28.8834,325.225,523.539
46001,28.8834,333.509,528.787
46034,28.8834,345.262,535.334
46065,None,357.128,544.532
46066,28.8834,None,None
46113,28.8834,378.261,561.706
46144,None,391.745,573.394
46145,28.8834,None,None
46176,None,None,582.443
46177,28.8834,405.447,None
46286,57.2576,454.423,625.011
46382,57.2576,494.754,634.989
46604,None,None,681.164
46605,57.2576,574.038,None
46651,57.2576,589.45,693.374
46682,None,None,700.049
46683,57.2576,598.32,None
46716,None,606.404,706.07
46717,57.2576,None,None
46967,91.2303,659.271,706.213
46999,91.2303,664.545,704.058
47030,None,669.118,702.403
47031,91.2303,None,None
47142,None,None,698.364
47143,91.2303,681.877,None
47349,126.109,692.488,682.604
47380,None,None,680.217
47381,126.109,693.499,None
47412,126.109,694.328,678.367
47443,None,None,676.802
47444,126.109,694.906,None
47474,126.109,695.156,675.3
47505,None,None,674.264
47506,126.109,695.12,None
47650,126.109,690.256,669.225
47872,None,None,666.254
47873,159.624,680.236,None
47982,None,676.373,667.111
47983,159.624,None,None
48015,None,675.355,667.028
48016,159.624,None,None
48046,None,None,666.881
48047,159.624,674.385,None
48144,159.624,671.302,666.219
48521,192.888,663.527,655.511
48558,192.888,662.915,655.141
48617,192.888,662.178,654.271
48649,192.888,661.542,653.509
48745,192.888,660.09,650.711
48822,None,658.575,648.668
48823,225.539,None,None
48869,225.539,657.495,647.456
48900,225.539,656.762,646.542
48931,225.539,655.982,645.318
49138,None,649.518,635.502
49139,225.539,None,None
49202,225.539,647.633,633.989
49439,257.395,640.706,628.385
49756,257.395,631.284,619.133
49835,None,628.801,616.95
49836,288.555,None,None
49867,None,None,616.534
49868,288.555,627.62,None
49898,None,626.819,616.285
49899,288.555,None,None
49931,288.555,626.036,615.957
50154,288.555,621.195,613.391
50455,None,615.091,607.806
50456,319.23,None,None
50663,319.23,611.655,607.01
50884,349.57,609.511,606.875
51058,349.57,607.781,604.774
51089,349.57,607.445,603.923
51120,349.57,607.115,603.395
51152,349.57,606.808,603.114
51325,379.786,605.662,604.256
51482,379.786,605.32,604.742
51735,None,None,604.006
51736,379.786,604.716,None
51767,379.786,604.569,603.364
51799,None,None,602.692
51800,409.988,604.375,None
52068,409.988,603.713,602.776
52115,409.988,603.757,602.792
52147,409.988,603.742,602.783
52385,None,586.381,512.295
52386,440.12,None,None
52439,440.12,575.802,464.102
52497,440.12,566.752,426.779
52529,440.12,559.407,427.219
52561,440.12,553.884,425.703
52704,440.12,527.928,419.576
52751,440.12,518.636,418.223
52783,461.354,513.035,417.218
52971,None,476.861,412.535
52972,461.354,None,None
53003,None,471.09,411.969
53004,461.354,None,None
53144,None,443.879,408.818
53145,461.354,None,None
53176,461.354,437.974,408.306
53208,461.354,430.106,407.796
53285,None,None,406.972
53286,481.76,416.339,None
53347,481.76,414.815,406.495
53378,None,None,406.184
53379,481.76,413.724,None
53411,481.76,412.97,405.65
53538,None,None,403.947
53539,481.76,410.229,None
53570,None,None,403.602
53571,481.76,409.662,None
53600,None,409.154,403.403
53601,481.76,None,None
53631,481.76,408.638,403.125
53708,None,None,402.536
53709,481.76,407.382,None
53803,None,406.063,401.158
53804,501.821,None,None
53914,None,404.65,400.186
53915,501.821,None,None
53946,501.821,404.305,400.111
53978,501.821,403.85,399.957
54010,501.821,403.501,399.732
54042,501.821,403.206,399.546
54378,None,None,397.533
54379,521.139,400.175,None
54425,None,399.834,397.012
54426,521.139,None,None
54489,521.139,399.298,396.408
54711,521.139,397.78,395.555
54837,537.654,375.421,274.704
54873,537.654,359.413,205.515
54931,537.654,335.42,86.9624
54962,537.654,323.445,27.7084
54992,None,None,0.0488639
54993,537.654,311.473,None
55023,537.654,299.492,0.0485808
55055,537.654,287.525,0.0483781
55134,None,255.672,0.0479043
55135,537.654,None,None
55182,537.654,235.772,0.0474632
55214,537.654,223.831,0.0471771
55390,529.923,152.328,0.0479668
55436,529.923,136.492,0.0480056
55626,529.923,61.3022,0.0491947
55767,529.923,5.97329,0.0475436
55815,513.08,0.048086,0.0481158
55927,513.08,0.048238,0.0487834
55975,513.08,0.0482768,0.0490993
56007,513.08,0.0480056,0.0488043
56039,513.08,0.0481337,0.04825
56069,513.08,0.0481129,0.04794
56148,513.08,0.0480682,0.0478089
56164,513.08,0.048089,0.0471473
56196,513.08,0.0481009,0.0473768
56228,513.08,0.0481814,0.0475228
56576,484.693,0.0478715,0.0468105
56624,484.693,0.047949,0.0478417
56656,484.693,0.0481427,0.0480205
56686,484.693,0.0479341,0.0469685
56765,484.693,0.0478029,0.0470757
56780,None,0.0477254,0.046888
56781,450.706,None,None
56812,None,None,0.0466526
56813,450.706,0.0477314,None
56844,None,None,0.0462532
56845,450.706,0.0475585,None
56956,450.706,0.0476271,0.0476301
56988,450.706,0.0474811,0.0475436
57004,450.706,0.0475138,0.0474602
57036,450.706,0.0474483,0.0476062
57068,450.706,0.0475287,0.0477612
57099,None,None,0.0489265
57100,450.706,0.0475228,None
57244,None,None,0.0479043
57245,450.706,0.0475317,None
57306,415.814,0.0475317,0.0478745
57384,415.814,0.0473827,0.04839
57415,415.814,0.0474095,0.0469536
57573,415.814,0.0475705,0.0476718
57605,415.814,0.0474572,0.0476986
57636,None,0.0473738,0.0473768
57637,415.814,None,None
58081,382.286,0.0472963,0.0467569
58113,382.286,0.0473082,0.0467211
58192,382.286,0.0472337,0.0469327
58240,382.286,0.0470817,0.0467271
58304,349.009,0.0469267,0.046441
58367,349.009,0.0469238,0.0468463
58399,None,0.0471115,0.0472307
58400,349.009,None,None
58432,349.009,0.0470102,0.0473469
58684,349.009,0.0474751,0.0488013
58715,349.009,0.0475317,0.0486225
58824,316.344,0.0476032,0.0476658
58871,316.344,0.0475347,0.0479221
58903,316.344,0.0475734,0.04749
58965,316.344,0.0478417,0.0486374
59011,None,None,0.0484198
59012,316.344,0.0479132,None
59059,None,None,0.0490427
59060,316.344,0.0478238,None
59091,316.344,0.0478238,0.0477284
59123,316.344,0.0476956,0.047493
59202,316.344,0.0478804,0.0471652
59250,None,0.0479102,0.0465095
59251,316.344,None,None
59315,284.474,0.048092,0.0476897
59345,None,0.0478625,0.0473708
59346,284.474,None,None
59423,284.474,0.0478715,0.0471175
59471,284.474,0.0478894,0.0472099
59502,284.474,0.0477999,0.047335
59535,284.474,0.0477672,0.0479728
59615,284.474,0.0477046,0.0477135
59756,284.474,0.0477731,0.0481606
59899,None,0.0476629,0.0477135
59900,253.3,None,None
60058,253.3,0.0473022,0.0466079
60104,253.3,0.0474662,0.0468045
60214,None,0.0474781,0.0476986
60215,253.3,None,None
60246,253.3,0.0474423,0.0472695
60262,253.3,0.0472635,0.0464857
60437,222.613,0.0474781,0.0474483
60485,222.613,0.0475943,0.0483274
60517,222.613,0.0476539,0.0491738
60548,None,None,0.0490248
60549,222.613,0.0474691,None
60612,222.613,0.0475556,0.0484169
60708,None,0.0476778,0.0482887
60709,222.613,None,None
60740,222.613,0.0476897,0.0486702
60772,None,0.0477999,0.0497818
60773,222.613,None,None
60852,192.258,0.0479937,0.0496984
60899,192.258,0.0481188,0.049907
61043,192.258,0.0482231,0.047642
61091,192.258,0.0482619,0.0477552
61123,192.258,0.0482172,0.047487
61154,None,None,0.0470251
61155,192.258,0.0481725,None
61346,162.029,0.0483125,0.0469029
61378,None,0.0482708,0.0464201
61379,162.029,None,None
61458,162.029,0.0479251,0.0452042
61473,None,0.0476837,0.044629
61474,162.029,None,None
61505,None,None,0.044477
61506,162.029,0.047484,None
61712,162.029,0.0474542,0.0481457
61758,None,0.0471294,0.0476092
61759,162.029,None,None
61788,131.814,0.0469655,0.0472546
61865,None,0.0468433,0.0470042
61866,131.814,None,None
61977,131.814,0.0466585,0.0463605
62024,131.814,0.04673,0.0469774
62086,None,None,0.0469893
62087,131.814,0.0465065,None
